"","ID","Title","country","BLFamilyLatin","common_name","subject.type","Age.Class","toxicant.specific","toxicant.group","sample.type","sample.size","exposed","BodyMass.Value","Diet.Inv","Diet.Scav","concentration","concentration.level.estimate.type","Detection.limit..if.reported.","unit.of.measure","sublethal.effects.assessed.","sublethal.specific","sublethal.type"
"3586",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,261,60,0,3.36,NA,NA,"ppb","no","none","none"
"3587",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,261,60,0,3.24,NA,NA,"ppb","no","none","none"
"3588",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,261,60,0,3.15,NA,NA,"ppb","no","none","none"
"3589",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,261,60,0,1.52,NA,NA,"ppb","no","none","none"
"3590",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,261,60,0,2.82,NA,NA,"ppb","no","none","none"
"3591",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,261,60,0,3.2,NA,NA,"ppb","no","none","none"
"3592",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,261,60,0,3.09,NA,NA,"ppb","no","none","none"
"3593",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,261,60,0,4.5,NA,NA,"ppb","no","none","none"
"3594",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Pale Chanting-goshawk","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,663.32,10,10,3.49,NA,NA,"ppb","no","none","none"
"3595",255,"Levels of organochlorine pesti","South Africa","Falconidae","Lanner Falcon","wild","unknown/mixed","DDD","organochlorine insecticides","blood",1,NA,606.09,10,0,13.78,NA,NA,"ppb","no","none","none"
"3596",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDE","organochlorine insecticides","blood",1,NA,270.1,10,0,NA,NA,NA,"ppb","no","none","none"
"3597",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDE","organochlorine insecticides","blood",1,NA,270.1,10,0,NA,NA,NA,"ppb","no","none","none"
"3598",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDE","organochlorine insecticides","blood",1,NA,270.1,10,0,NA,NA,NA,"ppb","no","none","none"
"3599",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDE","organochlorine insecticides","blood",1,NA,261,60,0,NA,NA,NA,"ppb","no","none","none"
"3600",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDE","organochlorine insecticides","blood",1,NA,261,60,0,NA,NA,NA,"ppb","no","none","none"
"3601",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDE","organochlorine insecticides","blood",1,NA,261,60,0,NA,NA,NA,"ppb","no","none","none"
"3602",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Pale Chanting-goshawk","wild","unknown/mixed","DDE","organochlorine insecticides","blood",1,NA,663.32,10,10,NA,NA,NA,"ppb","no","none","none"
"3603",255,"Levels of organochlorine pesti","South Africa","Falconidae","Lanner Falcon","wild","unknown/mixed","DDE","organochlorine insecticides","blood",1,NA,606.09,10,0,NA,NA,NA,"ppb","no","none","none"
"3604",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,270.1,10,0,18.23,NA,NA,"ppb","no","none","none"
"3605",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,270.1,10,0,17.47,NA,NA,"ppb","no","none","none"
"3606",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,270.1,10,0,21.5,NA,NA,"ppb","no","none","none"
"3607",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,270.1,10,0,19.15,NA,NA,"ppb","no","none","none"
"3608",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,270.1,10,0,25.66,NA,NA,"ppb","no","none","none"
"3609",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,270.1,10,0,29.2,NA,NA,"ppb","no","none","none"
"3610",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,270.1,10,0,19.35,NA,NA,"ppb","no","none","none"
"3611",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,270.1,10,0,21.23,NA,NA,"ppb","no","none","none"
"3612",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,270.1,10,0,26.17,NA,NA,"ppb","no","none","none"
"3613",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,261,60,0,30.94,NA,NA,"ppb","no","none","none"
"3614",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,261,60,0,21.16,NA,NA,"ppb","no","none","none"
"3615",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,261,60,0,26.13,NA,NA,"ppb","no","none","none"
"3616",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,261,60,0,19.58,NA,NA,"ppb","no","none","none"
"3617",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,261,60,0,21.3,NA,NA,"ppb","no","none","none"
"3618",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,261,60,0,19.26,NA,NA,"ppb","no","none","none"
"3619",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,261,60,0,18.77,NA,NA,"ppb","no","none","none"
"3620",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,261,60,0,20.95,NA,NA,"ppb","no","none","none"
"3621",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,261,60,0,24.39,NA,NA,"ppb","no","none","none"
"3622",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Pale Chanting-goshawk","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,663.32,10,10,15.84,NA,NA,"ppb","no","none","none"
"3623",255,"Levels of organochlorine pesti","South Africa","Falconidae","Lanner Falcon","wild","unknown/mixed","DDT","organochlorine insecticides","blood",1,NA,606.09,10,0,30.65,NA,NA,"ppb","no","none","none"
"3624",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,270.1,10,0,100.81,NA,NA,"ppb","no","none","none"
"3625",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,270.1,10,0,88.61,NA,NA,"ppb","no","none","none"
"3626",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,270.1,10,0,118.9,NA,NA,"ppb","no","none","none"
"3627",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,270.1,10,0,114.3,NA,NA,"ppb","no","none","none"
"3628",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,270.1,10,0,106.53,NA,NA,"ppb","no","none","none"
"3629",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,270.1,10,0,107.56,NA,NA,"ppb","no","none","none"
"3630",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,270.1,10,0,121.28,NA,NA,"ppb","no","none","none"
"3631",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,270.1,10,0,82.51,NA,NA,"ppb","no","none","none"
"3632",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,270.1,10,0,141.28,NA,NA,"ppb","no","none","none"
"3633",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,261,60,0,126.22,NA,NA,"ppb","no","none","none"
"3634",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,261,60,0,176.76,NA,NA,"ppb","no","none","none"
"3635",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,261,60,0,129.35,NA,NA,"ppb","no","none","none"
"3636",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,261,60,0,120.63,NA,NA,"ppb","no","none","none"
"3637",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,261,60,0,137.83,NA,NA,"ppb","no","none","none"
"3638",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,261,60,0,95.75,NA,NA,"ppb","no","none","none"
"3639",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,261,60,0,133.85,NA,NA,"ppb","no","none","none"
"3640",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,261,60,0,104.94,NA,NA,"ppb","no","none","none"
"3641",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,261,60,0,140.9,NA,NA,"ppb","no","none","none"
"3642",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Pale Chanting-goshawk","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,663.32,10,10,68.64,NA,NA,"ppb","no","none","none"
"3643",255,"Levels of organochlorine pesti","South Africa","Falconidae","Lanner Falcon","wild","unknown/mixed","Dieldrin","organochlorine insecticides","blood",1,NA,606.09,10,0,159.11,NA,NA,"ppb","no","none","none"
"3644",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","endosulfan sulfate","organochlorine insecticides","blood",1,NA,270.1,10,0,NA,NA,NA,"ppb","no","none","none"
"3645",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","endosulfan sulfate","organochlorine insecticides","blood",1,NA,270.1,10,0,1.12,NA,NA,"ppb","no","none","none"
"3646",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","endosulfan sulfate","organochlorine insecticides","blood",1,NA,270.1,10,0,NA,NA,NA,"ppb","no","none","none"
"3647",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","endosulfan sulfate","organochlorine insecticides","blood",1,NA,270.1,10,0,1.12,NA,NA,"ppb","no","none","none"
"3648",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","endosulfan sulfate","organochlorine insecticides","blood",1,NA,261,60,0,NA,NA,NA,"ppb","no","none","none"
"3649",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","endosulfan sulfate","organochlorine insecticides","blood",1,NA,261,60,0,NA,NA,NA,"ppb","no","none","none"
"3650",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","endosulfan sulfate","organochlorine insecticides","blood",1,NA,261,60,0,NA,NA,NA,"ppb","no","none","none"
"3651",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Pale Chanting-goshawk","wild","unknown/mixed","endosulfan sulfate","organochlorine insecticides","blood",1,NA,663.32,10,10,NA,NA,NA,"ppb","no","none","none"
"3652",255,"Levels of organochlorine pesti","South Africa","Falconidae","Lanner Falcon","wild","unknown/mixed","endosulfan sulfate","organochlorine insecticides","blood",1,NA,606.09,10,0,NA,NA,NA,"ppb","no","none","none"
"3653",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","endrin","organochlorine insecticides","blood",1,NA,270.1,10,0,NA,NA,NA,"ppb","no","none","none"
"3654",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","endrin","organochlorine insecticides","blood",1,NA,270.1,10,0,NA,NA,NA,"ppb","no","none","none"
"3655",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","endrin","organochlorine insecticides","blood",1,NA,270.1,10,0,2.17,NA,NA,"ppb","no","none","none"
"3656",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","endrin","organochlorine insecticides","blood",1,NA,261,60,0,NA,NA,NA,"ppb","no","none","none"
"3657",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","endrin","organochlorine insecticides","blood",1,NA,261,60,0,NA,NA,NA,"ppb","no","none","none"
"3658",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","endrin","organochlorine insecticides","blood",1,NA,261,60,0,2.64,NA,NA,"ppb","no","none","none"
"3659",255,"Levels of organochlorine pesti","South Africa","Falconidae","Greater Kestrel","wild","unknown/mixed","endrin","organochlorine insecticides","blood",1,NA,261,60,0,NA,NA,NA,"ppb","no","none","none"
"3660",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Pale Chanting-goshawk","wild","unknown/mixed","endrin","organochlorine insecticides","blood",1,NA,663.32,10,10,NA,NA,NA,"ppb","no","none","none"
"3661",255,"Levels of organochlorine pesti","South Africa","Falconidae","Lanner Falcon","wild","unknown/mixed","endrin","organochlorine insecticides","blood",1,NA,606.09,10,0,NA,NA,NA,"ppb","no","none","none"
"3662",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","y-BHC","organochlorine insecticides","blood",1,NA,270.1,10,0,4.59,NA,NA,"ppb","no","none","none"
"3663",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","y-BHC","organochlorine insecticides","blood",1,NA,270.1,10,0,6.38,NA,NA,"ppb","no","none","none"
"3664",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","y-BHC","organochlorine insecticides","blood",1,NA,270.1,10,0,5.44,NA,NA,"ppb","no","none","none"
"3665",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","y-BHC","organochlorine insecticides","blood",1,NA,270.1,10,0,5.24,NA,NA,"ppb","no","none","none"
"3666",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","y-BHC","organochlorine insecticides","blood",1,NA,270.1,10,0,6.62,NA,NA,"ppb","no","none","none"
"3667",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","y-BHC","organochlorine insecticides","blood",1,NA,270.1,10,0,6.09,NA,NA,"ppb","no","none","none"
"3668",255,"Levels of organochlorine pesti","South Africa","Accipitridae","Black-shouldered Kite","wild","unknown/mixed","y-BHC","organochlorine insecticides","blood",1,NA,270.1,10,0,8.79,NA,NA,"ppb","no","none","none"
