"","ID","Title","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value"
"4161",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.22","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4162",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1.7","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4163",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1.9","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4164",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"4.3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4165",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"7.0000000000000007E-2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4166",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.42","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4167",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.44","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4168",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.9","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4169",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.5","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4170",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.8","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4171",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.93","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4172",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.1","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4173",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"5.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4174",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.84","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4175",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"4.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4176",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"unknown/mixed","female",NA,"1.3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4177",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"unknown/mixed","female",NA,"6.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4178",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"unknown/mixed","female",NA,"3.1","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4179",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4180",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1.9","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4181",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4182",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0.86","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4183",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"2.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4184",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4185",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4186",266,"Residues of chlorinated hydroc","1977",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Citrus, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4187",266,"Residues of chlorinated hydroc","1977",NA,"United States of America","American Kestrel","Falco sparverius","wild","total DDTs","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61
"4188",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"13","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4189",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","female",NA,"45","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4190",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","female",NA,"21","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4191",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","female",NA,"1.8","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4192",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","female",NA,"1.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4193",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","liver","Hillsborough, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0.15","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4194",266,"Residues of chlorinated hydroc","1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","muscle","Hillsborough, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0.13","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4195",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","muscle","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4196",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","liver","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"2.2000000000000002","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4197",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"69","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4198",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Hillsborough, Florida",1,NA,NA,"juvenile","male",NA,"5.5","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4199",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"2.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4200",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.56000000000000005","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4201",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4202",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Pasco, Florida",1,NA,NA,"juvenile","male",NA,"2.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4203",266,"Residues of chlorinated hydroc","1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.1","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4204",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Lafayette, Florida",1,NA,NA,"adult","male",NA,"11","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4205",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"juvenile","unknown/mixed",NA,"2.6","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4206",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"juvenile","male",NA,"20","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4207",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"juvenile","unknown/mixed",NA,"3.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4208",266,"Residues of chlorinated hydroc","1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"13","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4209",266,"Residues of chlorinated hydroc","1977",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Citrus, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4210",266,"Residues of chlorinated hydroc","1977",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Putnam, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4211",266,"Residues of chlorinated hydroc","1978",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4212",266,"Residues of chlorinated hydroc","1978",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","total DDTs","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"0.15","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99
"4213",266,"Residues of chlorinated hydroc","1973",NA,"United States of America","Barred Owl","Strix varia","wild","total DDTs","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","female",NA,"28","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
"4214",266,"Residues of chlorinated hydroc","1973",NA,"United States of America","Barred Owl","Strix varia","wild","total DDTs","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","female",NA,"8.6999999999999993","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",711.49
