ID,Title,start,end,country,common_name,sci_name,subject.type,toxicant.specific,toxicant.group,sample.type,group,sample.size,exposed,proportion,Age.Class,Sex,concentration.level.estimate.type,concentration..ND.for.non.detects.,Detection.limit..if.reported.,SD.of.concentration,minimum,maximum,unit.of.measure,wet.dry.weight.,sublethal.effects.assessed.,sublethal.specific,sublethal.type
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyldichloroethane",organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,0.02,0.0015-0.025,NA,1.10E-02,3.90E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Dieldrin,organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,8.00E-03,0.0015-0.025,NA,3.00E-03,2.60E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Endrin,organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,1.00E-03,0.0015-0.025,NA,1.00E-03,5.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Heptachlor epoxide,organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,7.00E-03,0.0015-0.025,NA,3.00E-03,1.50E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,a-chlordane,organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,3.00E-03,0.0015-0.025,NA,1.00E-03,0.01,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Cis-nonachlor,organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,0.01,0.0015-0.025,NA,3.00E-03,2.30E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Trans-nonachlor,organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,5.00E-03,0.0015-0.025,NA,2.00E-03,9.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,oxychlordane,organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,8.00E-03,0.0015-0.025,NA,4.00E-03,1.60E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,mirex,organochlorine insecticides,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,5.00E-03,0.0015-0.025,NA,2.00E-03,1.30E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Hexachlorobenzene,organochlorine insecticides,egg(s),Central,12,2,NA,egg(s),unknown/mixed,geometric mean,--,0.0015-0.025,NA,2.00E-03,2.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Hg,heavy metals,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,0.09,5.00E-03,NA,0.02,0.27,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-Dichlorodiphenyldichloroethylene",organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,1.77,0.0015-0.025,NA,0.785,3.84,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-Dichlorodiphenyldichloroethane",organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,0.182,0.0015-0.025,NA,8.90E-02,0.323,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-DDT",organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,4.00E-03,0.0015-0.025,NA,2.00E-03,1.60E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyldichloroethylene",organochlorine insecticides,egg(s),North,12,2,NA,egg(s),unknown/mixed,geometric mean,--,0.0015-0.025,NA,ND,3.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyltrichloroethane",organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,2.80E-02,0.0015-0.025,NA,1.80E-02,5.20E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyldichloroethane",organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,3.80E-02,0.0015-0.025,NA,2.40E-02,6.60E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Dieldrin,organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,4.10E-02,0.0015-0.025,NA,2.60E-02,8.40E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Endrin,organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,2.00E-03,0.0015-0.025,NA,1.00E-03,5.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Heptachlor epoxide,organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,2.10E-02,0.0015-0.025,NA,1.40E-02,3.60E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,a-chlordane,organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,7.00E-03,0.0015-0.025,NA,2.00E-03,1.80E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Cis-nonachlor,organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,2.70E-02,0.0015-0.025,NA,1.40E-02,5.20E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Trans-nonachlor,organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,0.01,0.0015-0.025,NA,3.00E-03,0.03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,oxychlordane,organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,2.50E-02,0.0015-0.025,NA,1.60E-02,4.60E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,mirex,organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,8.00E-03,0.0015-0.025,NA,4.00E-03,1.40E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Hexachlorobenzene,organochlorine insecticides,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,5.00E-03,0.0015-0.025,NA,4.00E-03,1.40E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Hg,heavy metals,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,0.06,5.00E-03,NA,0.03,0.23,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-Dichlorodiphenyldichloroethylene",organochlorine insecticides,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,0.656,0.0015-0.025,NA,0.394,1.05,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-Dichlorodiphenyldichloroethane",organochlorine insecticides,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,3.10E-02,0.0015-0.025,NA,2.70E-02,3.60E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"p,p'-DDT",organochlorine insecticides,egg(s),River,3,2,NA,egg(s),unknown/mixed,geometric mean,3.00E-03,0.0015-0.025,NA,ND,3.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyldichloroethylene",organochlorine insecticides,egg(s),River,3,0,NA,egg(s),unknown/mixed,geometric mean,ND,0.0015-0.025,NA,ND,ND,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyltrichloroethane",organochlorine insecticides,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,9.00E-03,0.0015-0.025,NA,3.00E-03,1.60E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,"o,p'-Dichlorodiphenyldichloroethane",organochlorine insecticides,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,1.70E-02,0.0015-0.025,NA,1.50E-02,1.90E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Dieldrin,organochlorine insecticides,egg(s),River,3,2,NA,egg(s),unknown/mixed,geometric mean,1.20E-02,0.0015-0.025,NA,ND,2.50E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Endrin,organochlorine insecticides,egg(s),River,3,0,NA,egg(s),unknown/mixed,geometric mean,ND,0.0015-0.025,NA,ND,ND,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Heptachlor epoxide,organochlorine insecticides,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,7.00E-03,0.0015-0.025,NA,4.00E-03,1.20E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,a-chlordane,organochlorine insecticides,egg(s),River,3,2,NA,egg(s),unknown/mixed,geometric mean,4.00E-03,0.0015-0.025,NA,ND,5.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Cis-nonachlor,organochlorine insecticides,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,5.00E-03,0.0015-0.025,NA,4.00E-03,5.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Trans-nonachlor,organochlorine insecticides,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,3.00E-03,0.0015-0.025,NA,2.00E-03,5.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,oxychlordane,organochlorine insecticides,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,0.01,0.0015-0.025,NA,6.00E-03,1.40E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,mirex,organochlorine insecticides,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,4.00E-03,0.0015-0.025,NA,3.00E-03,6.00E-03,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Hexachlorobenzene,organochlorine insecticides,egg(s),River,3,0,NA,egg(s),unknown/mixed,geometric mean,ND,0.0015-0.025,NA,ND,ND,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Hg,heavy metals,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,0.04,5.00E-03,NA,0.03,6.10E-02,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Sum of PCBs,PCBs,egg(s),South,12,12,NA,egg(s),unknown/mixed,geometric mean,1.44,0.0015-0.025,NA,0.469,2.43,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Sum of PCBs,PCBs,egg(s),Central,12,12,NA,egg(s),unknown/mixed,geometric mean,2.44,0.0015-0.025,NA,1.23,5.15,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Sum of PCBs,PCBs,egg(s),North,12,12,NA,egg(s),unknown/mixed,geometric mean,8.68,0.0015-0.025,NA,5.5,14.5,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Sum of PCBs,PCBs,egg(s),River,3,3,NA,egg(s),unknown/mixed,geometric mean,4.38,0.0015-0.025,NA,4.17,4.7,ug/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Sum of all PBDEs,flame retardants,egg(s),South,2,2,NA,egg(s),unknown/mixed,geometric mean,82.2,0.5 ng/g dry,NA,70.9,93.5,ng/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Sum of all PBDEs,flame retardants,egg(s),Central,6,6,NA,egg(s),unknown/mixed,geometric mean,206,0.5 ng/g dry,NA,141,429,ng/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Sum of all PBDEs,flame retardants,egg(s),North,6,6,NA,egg(s),unknown/mixed,geometric mean,572,0.5 ng/g dry,NA,442,820,ng/g,wet,yes,egg shell thickness,Fecundity
269,Effects of contaminant exposur,2002,NA,United States of America,Osprey,Pandion haliaetus,wild,Sum of all PBDEs,flame retardants,egg(s),River,1,1,NA,egg(s),unknown/mixed,n=1,557,0.5 ng/g dry,NA,n=1,n=1,ng/g,wet,yes,egg shell thickness,Fecundity
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Cu,heavy metals,feathers - primaries,Gelderse Poort,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,18,NA,NA,14,22,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Zn,heavy metals,feathers - primaries,Gelderse Poort,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,331,NA,NA,123,1276,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Cd,heavy metals,feathers - primaries,Gelderse Poort,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,ND,2.3,NA,NA,NA,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Pb,heavy metals,feathers - primaries,Gelderse Poort,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,ND,40,NA,NA,NA,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Cr,heavy metals,feathers - primaries,Gelderse Poort,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,27,NA,NA,3,160,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Hg,heavy metals,feathers - primaries,Gelderse Poort,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,17,NA,NA,6,158,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Sum of PCBs,PCBs,oil - uropygial gland,Gelderse Poort,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,2,NA,NA,0.8,6.2,ug/g,fat basis,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,"p,p'-DDE",organochlorine insecticides,oil - uropygial gland,Gelderse Poort,5,NA,NA,unknown/mixed,unknown/mixed,geometric mean,1.9,NA,NA,0.8,17.9,ug/g,fat basis,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Cu,heavy metals,feathers - primaries,Achterhoek,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,19,NA,NA,17,21,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Zn,heavy metals,feathers - primaries,Achterhoek,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,305,NA,NA,202,505,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Cd,heavy metals,feathers - primaries,Achterhoek,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,ND,2.3,NA,NA,NA,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Pb,heavy metals,feathers - primaries,Achterhoek,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,ND,40,NA,NA,NA,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Cr,heavy metals,feathers - primaries,Achterhoek,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,11,NA,NA,5,56,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Hg,heavy metals,feathers - primaries,Achterhoek,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,10,NA,NA,6,20,ug/g,dry,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,Sum of PCBs,PCBs,oil - uropygial gland,Achterhoek,6,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.4,NA,NA,0.2,0.8,ug/g,fat basis,no,none,none
270,Ecotoxicological suitability o,NA,NA,Netherlands,Little Owl,Athene noctua,wild,"p,p'-DDE",organochlorine insecticides,oil - uropygial gland,Achterhoek,6,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.6,NA,NA,0.3,1.2,ug/g,fat basis,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,European Honey-buzzard,Pernis apivorus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,12,NA,NA,ND,27,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Black Kite,Milvus migrans,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,46.8,NA,NA,21.5,114.1,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Red Kite,Milvus milvus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,96.6,NA,NA,50.5,144.7,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Griffon Vulture,Gyps fulvus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,7,NA,NA,unknown/mixed,unknown/mixed,geometric mean,44.5,NA,NA,ND,251.2,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Cinereous Vulture,Aegypius monachus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,2,NA,NA,unknown/mixed,unknown/mixed,geometric mean,ND,NA,NA,ND,ND,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Short-toed Snake-eagle,Circaetus gallicus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,2,NA,NA,unknown/mixed,unknown/mixed,geometric mean,37.5,NA,NA,25.8,54.3,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Western Marsh-harrier,Circus aeruginosus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,18.3,NA,NA,ND,147.9,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Northern Harrier,Circus cyaneus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,38.3,NA,NA,17.2,63.6,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Montagu's Harrier,Circus pygargus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,1,NA,NA,unknown/mixed,unknown/mixed,n=1,10.4,NA,NA,n=1,n=1,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Northern Goshawk,Accipiter gentilis,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,5,NA,NA,unknown/mixed,unknown/mixed,geometric mean,71.4,NA,NA,19.6,317.3,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Eurasian Sparrowhawk,Accipiter nisus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,10,NA,NA,unknown/mixed,unknown/mixed,geometric mean,99.6,NA,NA,ND,645.8,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Common Buzzard,Buteo buteo,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,39,NA,NA,unknown/mixed,unknown/mixed,geometric mean,70.1,NA,NA,ND,994.9,ng/g,wet,no,none,none
271,Organochlorine residue levels,1990,1998,Spain,Booted Eagle,Hieraaetus pennatus,mixed,HCB (Hexachlorobenzene),organochlorine insecticides,liver,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,95.9,NA,NA,35,505.4,ng/g,wet,no,none,none
